country;region;year;decile;share
Argentina;Greater Buenos Aires;1987;d4;5,2083507
Argentina;Greater Buenos Aires;1987;d5;6,3410339
Argentina;Greater Buenos Aires;1987;d6;7,7169538
Argentina;Greater Buenos Aires;1987;d7;9,4975195
Argentina;Greater Buenos Aires;1987;d8;11,905532
Argentina;Greater Buenos Aires;1987;d9;16,275434
Argentina;Greater Buenos Aires;1987;ratio_10_1;19,660994
Argentina;Greater Buenos Aires;1988;d1;1,5659879
Argentina;Greater Buenos Aires;1988;d10;33,931213
Argentina;Greater Buenos Aires;1988;d2;2,834233
Argentina;Greater Buenos Aires;1988;d3;3,9725568
Argentina;Greater Buenos Aires;1988;d4;5,0861859
Argentina;Greater Buenos Aires;1988;d5;6,3496342
Argentina;Greater Buenos Aires;1988;d6;7,7057037
Argentina;Greater Buenos Aires;1988;d7;9,6263094
Argentina;Greater Buenos Aires;1988;d8;12,253791
Argentina;Greater Buenos Aires;1988;d9;16,674387
Argentina;Greater Buenos Aires;1988;ratio_10_1;21,652839
Argentina;Greater Buenos Aires;1991;d1;1,8474015
Argentina;Greater Buenos Aires;1991;d10;36,528294
Argentina;Greater Buenos Aires;1991;d2;3,0756807
Argentina;Greater Buenos Aires;1991;d3;4,0729451
Argentina;Greater Buenos Aires;1991;d4;5,0112762
Argentina;Greater Buenos Aires;1991;d5;6,0591769
Argentina;Greater Buenos Aires;1991;d6;7,2343068
Argentina;Greater Buenos Aires;1991;d7;8,877305
Argentina;Greater Buenos Aires;1991;d8;11,396006
Argentina;Greater Buenos Aires;1991;d9;15,897609
Argentina;Greater Buenos Aires;1991;ratio_10_1;19,763304
Argentina;Greater Buenos Aires;1992;d1;1,9053147
Argentina;Greater Buenos Aires;1992;d10;33,65469
Argentina;Greater Buenos Aires;1992;d2;3,1298656
Argentina;Greater Buenos Aires;1992;d3;4,2156301
Argentina;Greater Buenos Aires;1992;d4;5,0959268
Argentina;Greater Buenos Aires;1992;d5;6,3288097
Argentina;Greater Buenos Aires;1992;d6;7,6747756
Argentina;Greater Buenos Aires;1992;d7;9,3435516
Argentina;Greater Buenos Aires;1992;d8;12,075003
Argentina;Greater Buenos Aires;1992;d9;16,576435
Argentina;Greater Buenos Aires;1992;ratio_10_1;17,647811
Bolivia;National;1997;d1;0,51952207
Bolivia;National;1997;d10;45,265457
Bolivia;National;1997;d2;1,5847087
Bolivia;National;1997;d3;2,6614857
Bolivia;National;1997;d4;3,7366767
Bolivia;National;1997;d5;4,8994865
Bolivia;National;1997;d6;6,225215
Bolivia;National;1997;d7;8,000226
Bolivia;National;1997;d8;10,83398
Bolivia;National;1997;d9;16,273241
Bolivia;National;1997;ratio_10_1;87,103075
Bolivia;National;1999;d1;0,28451663
Bolivia;National;1999;d10;42,486019
Bolivia;National;1999;d2;1,0587698
Bolivia;National;1999;d3;2,2754493
Bolivia;National;1999;d4;3,5242419
Bolivia;National;1999;d5;4,9715233
Bolivia;National;1999;d6;6,7056398
Bolivia;National;1999;d7;8,9082346
Bolivia;National;1999;d8;11,894134
Bolivia;National;1999;d9;17,891474
Bolivia;National;1999;ratio_10_1;149,2441
Bolivia;National;2000;d1;0,25510922
Bolivia;National;2000;d10;47,831722
Bolivia;National;2000;d2;0,86707491
Bolivia;National;2000;d3;2,0603771
Bolivia;National;2000;d4;3,2674904
Bolivia;National;2000;d5;4,6432161
Bolivia;National;2000;d6;6,0499701
Bolivia;National;2000;d7;7,8995862
Bolivia;National;2000;d8;10,909556
Bolivia;National;2000;d9;16,215899
Bolivia;National;2000;ratio_10_1;186,65172
Bolivia;National;2001;d1;0,48205864
Bolivia;National;2001;d10;44,126629
Bolivia;National;2001;d2;1,4403449
Bolivia;National;2001;d3;2,6304047
Bolivia;National;2001;d4;3,852921
Bolivia;National;2001;d5;5,067883
Bolivia;National;2001;d6;6,5101447
Bolivia;National;2001;d7;8,2692099
Bolivia;National;2001;d8;11,182668
Bolivia;National;2001;d9;16,437738
Bolivia;National;2001;ratio_10_1;91,424033
Bolivia;National;2002;d1;0,3791987
Bolivia;National;2002;d10;46,604733
Bolivia;National;2002;d2;1,31733
Bolivia;National;2002;d3;2,4405165
Bolivia;National;2002;d4;3,6197884
Bolivia;National;2002;d5;4,8367
Bolivia;National;2002;d6;6,2047691
Bolivia;National;2002;d7;8,0220814
Bolivia;National;2002;d8;10,833252
Bolivia;National;2002;d9;15,741632
Bolivia;National;2002;ratio_10_1;122,79303
Bolivia;National;2005;d1;0,50771922
Bolivia;National;2005;d10;45,267506
Bolivia;National;2005;d2;1,4663556
Bolivia;National;2005;d3;2,5416434
Bolivia;National;2005;d4;3,586313
Bolivia;National;2005;d5;4,6639709
Bolivia;National;2005;d6;6,120142
Bolivia;National;2005;d7;8,0410442
Bolivia;National;2005;d8;11,129368
Bolivia;National;2005;d9;16,675936
Bolivia;National;2005;ratio_10_1;89,120282
Bolivia;National;2006;d1;0,59016854
Bolivia;National;2006;d10;43,525776
Bolivia;National;2006;d2;1,6997494
Bolivia;National;2006;d3;2,7292435
Bolivia;National;2006;d4;3,7517023
Bolivia;National;2006;d5;4,9412045
Bolivia;National;2006;d6;6,4055843
Bolivia;National;2006;d7;8,3857002
Bolivia;National;2006;d8;11,408932
Bolivia;National;2006;d9;16,561941
Bolivia;National;2006;ratio_10_1;73,244708
Bolivia;National;2007;d1;0,79392952
Bolivia;National;2007;d10;41,839249
Bolivia;National;2007;d2;2,1127732
Bolivia;National;2007;d3;2,9708571
Bolivia;National;2007;d4;3,8491204
Bolivia;National;2007;d5;5,1781812
Bolivia;National;2007;d6;6,6493058
Bolivia;National;2007;d7;8,5802565
Bolivia;National;2007;d8;11,197043
Bolivia;National;2007;d9;16,829285
Bolivia;National;2007;ratio_10_1;52,696528
Bolivia;National;2008;d1;0,87737817
Bolivia;National;2008;d10;38,546936
Bolivia;National;2008;d2;2,2889822
Bolivia;National;2008;d3;3,455512
Bolivia;National;2008;d4;4,5395732
Bolivia;National;2008;d5;5,8236823
Bolivia;National;2008;d6;7,2559228
Bolivia;National;2008;d7;9,136632
Bolivia;National;2008;d8;11,785549
Bolivia;National;2008;d9;16,289835
Bolivia;National;2008;ratio_10_1;43,888513
Bolivia;National;2009;d1;0,8441186
Bolivia;National;2009;d10;36,904247
Bolivia;National;2009;d2;2,3448365
Bolivia;National;2009;d3;3,6982543
Bolivia;National;2009;d4;4,842124
Bolivia;National;2009;d5;6,1828113
Bolivia;National;2009;d6;7,6736994
Bolivia;National;2009;d7;9,4084978
Bolivia;National;2009;d8;11,864219
Bolivia;National;2009;d9;16,23719
Bolivia;National;2009;ratio_10_1;43,709096
Bolivia;National;2011;d1;1,1192065
Bolivia;National;2011;d10;33,683651
Bolivia;National;2011;d2;2,6603105
Bolivia;National;2011;d3;3,9751308
Bolivia;National;2011;d4;5,2124462
Bolivia;National;2011;d5;6,4120975
Bolivia;National;2011;d6;7,869173
Bolivia;National;2011;d7;9,8253088
Bolivia;National;2011;d8;12,345237
Bolivia;National;2011;d9;16,89744
Bolivia;National;2011;ratio_10_1;30,084304
Bolivia;National;2012;d1;0,93538839
Bolivia;National;2012;d10;33,654278
Bolivia;National;2012;d2;2,5308037
Bolivia;National;2012;d3;3,8545122
Bolivia;National;2012;d4;5,1548457
Bolivia;National;2012;d5;6,4594545
Bolivia;National;2012;d6;7,9984279
Bolivia;National;2012;d7;9,9787617
Bolivia;National;2012;d8;12,478761
Bolivia;National;2012;d9;16,954765
Bolivia;National;2012;ratio_10_1;35,97231
Bolivia;National;2013;d1;1,0110029
Bolivia;National;2013;d10;35,223217
Bolivia;National;2013;d2;2,5627666
Bolivia;National;2013;d3;3,7598345
Bolivia;National;2013;d4;5,0091324
Bolivia;National;2013;d5;6,2917533
Bolivia;National;2013;d6;7,7563848
Bolivia;National;2013;d7;9,5242558
Bolivia;National;2013;d8;12,154213
Bolivia;National;2013;d9;16,707439
Bolivia;National;2013;ratio_10_1;34,831667
Bolivia;National;2014;d1;1,1234229
Bolivia;National;2014;d10;36,038151
Bolivia;National;2014;d2;2,6491024
Bolivia;National;2014;d3;3,8505111
Bolivia;National;2014;d4;4,9783916
Bolivia;National;2014;d5;6,1974483
Bolivia;National;2014;d6;7,6193886
Bolivia;National;2014;d7;9,3641729
Bolivia;National;2014;d8;11,904685
Bolivia;National;2014;d9;16,274727
Bolivia;National;2014;ratio_10_1;32,06572
Bolivia;National;2015;d1;1,1215303
Bolivia;National;2015;d10;34,793339
Bolivia;National;2015;d2;2,7584326
Bolivia;National;2015;d3;3,9340684
Bolivia;National;2015;d4;5,0916996
Bolivia;National;2015;d5;6,3401551
Bolivia;National;2015;d6;7,8099656
Bolivia;National;2015;d7;9,63167
Bolivia;National;2015;d8;12,15968
Bolivia;National;2015;d9;16,359463
Bolivia;National;2015;ratio_10_1;31,016521
Bolivia;National;2016;d1;1,0302976
Bolivia;National;2016;d10;32,408947
Bolivia;National;2016;d2;2,7156653
Bolivia;National;2016;d3;4,0385752
Bolivia;National;2016;d4;5,2912416
Bolivia;National;2016;d5;6,6176877
Bolivia;National;2016;d6;8,104785
Bolivia;National;2016;d7;10,034714
Bolivia;National;2016;d8;12,752271
Bolivia;National;2016;d9;17,005816
Bolivia;National;2016;ratio_10_1;31,440098
Bolivia;National;2017;d1;1,1399956
Bolivia;National;2017;d10;31,999823
Bolivia;National;2017;d2;2,7808135
Bolivia;National;2017;d3;4,0717263
Bolivia;National;2017;d4;5,3326936
Bolivia;National;2017;d5;6,6552372
Bolivia;National;2017;d6;8,1958847
Bolivia;National;2017;d7;10,12936
Bolivia;National;2017;d8;12,744741
Bolivia;National;2017;d9;16,949724
Bolivia;National;2017;ratio_10_1;28,044089
Bolivia;National;2018;d1;1,4024897
Bolivia;National;2018;d10;30,58687
Bolivia;National;2018;d2;3,0583487
Bolivia;National;2018;d3;4,3819366
Bolivia;National;2018;d4;5,6045785
Bolivia;National;2018;d5;6,8480692
Bolivia;National;2018;d6;8,3123484
Bolivia;National;2018;d7;10,159275
Bolivia;National;2018;d8;12,761365
Bolivia;National;2018;d9;16,884722
Bolivia;National;2018;ratio_10_1;21,805053
Bolivia;National;2019;d1;1,7162333
Bolivia;National;2019;d10;30,844168
Bolivia;National;2019;d2;3,3834364
Bolivia;National;2019;d3;4,609611
Bolivia;National;2019;d4;5,6521759
Bolivia;National;2019;d5;6,8086948
Bolivia;National;2019;d6;8,205533
Bolivia;National;2019;d7;9,9535494
Bolivia;National;2019;d8;12,416359
Bolivia;National;2019;d9;16,410242
Bolivia;National;2019;ratio_10_1;17,968688
Bolivia;National;2020;d1;1,5195494
Bolivia;National;2020;d10;32,56197
Bolivia;National;2020;d2;3,1995051
Bolivia;National;2020;d3;4,3843451
Bolivia;National;2020;d4;5,4084086
Bolivia;National;2020;d5;6,5345674
Bolivia;National;2020;d6;7,9254885
Bolivia;National;2020;d7;9,8086128
Bolivia;National;2020;d8;12,252331
Bolivia;National;2020;d9;16,405224
Bolivia;National;2020;ratio_10_1;21,422529
Bolivia;National;2021;d1;1,7743694
Bolivia;National;2021;d10;30,275626
Bolivia;National;2021;d2;3,4996745
Bolivia;National;2021;d3;4,618854
Bolivia;National;2021;d4;5,7381877
Bolivia;National;2021;d5;6,9350729
Bolivia;National;2021;d6;8,3350134
Bolivia;National;2021;d7;9,9730835
Bolivia;National;2021;d8;12,427516
Bolivia;National;2021;d9;16,422603
Bolivia;National;2021;ratio_10_1;17,05807
Bolivia;National;2022;d1;1,7088022
Bolivia;National;2022;d10;30,402649
Bolivia;National;2022;d2;3,4335122
Bolivia;National;2022;d3;4,5906386
Bolivia;National;2022;d4;5,7056689
Bolivia;National;2022;d5;6,8882933
Bolivia;National;2022;d6;8,3317699
Bolivia;National;2022;d7;10,150451
Bolivia;National;2022;d8;12,473401
Bolivia;National;2022;d9;16,314814
Bolivia;National;2022;ratio_10_1;17,784843
Bolivia;National;2023;d1;1,7554086
Bolivia;National;2023;d10;31,285126
Bolivia;National;2023;d2;3,4201744
Bolivia;National;2023;d3;4,4644427
Bolivia;National;2023;d4;5,5512834
Bolivia;National;2023;d5;6,7120991
Bolivia;National;2023;d6;8,111824
Bolivia;National;2023;d7;9,9310532
Bolivia;National;2023;d8;12,31977
Bolivia;National;2023;d9;16,44882
Bolivia;National;2023;ratio_10_1;17,820775
Bolivia;Urban;1992;d1;1,8438171
Bolivia;Urban;1992;d10;38,987892
Bolivia;Urban;1992;d2;2,9705772
Bolivia;Urban;1992;d3;3,8044431
Bolivia;Urban;1992;d4;4,7205496
Bolivia;Urban;1992;d5;5,654387
Bolivia;Urban;1992;d6;6,8743386
Bolivia;Urban;1992;d7;8,5438547
Bolivia;Urban;1992;d8;11,09142
Bolivia;Urban;1992;d9;15,508718
Bolivia;Urban;1992;ratio_10_1;21,140789
Bolivia;Urban;1993;d1;1,4821914
Bolivia;Urban;1993;d10;42,886925
Bolivia;Urban;1993;d2;2,5047576
Bolivia;Urban;1993;d3;3,3820052
Bolivia;Urban;1993;d4;4,2130857
Bolivia;Urban;1993;d5;5,1827502
Bolivia;Urban;1993;d6;6,3670087
Bolivia;Urban;1993;d7;8,1049023
Bolivia;Urban;1993;d8;10,658286
Bolivia;Urban;1993;d9;15,21809
Bolivia;Urban;1993;ratio_10_1;28,921046
Bolivia;Urban;1997;d1;1,3736993
Bolivia;Urban;1997;d10;41,735313
Bolivia;Urban;1997;d2;2,4725909
Bolivia;Urban;1997;d3;3,3344617
Bolivia;Urban;1997;d4;4,2478514
Bolivia;Urban;1997;d5;5,2408109
Bolivia;Urban;1997;d6;6,4366794
Bolivia;Urban;1997;d7;8,2071295
Bolivia;Urban;1997;d8;10,973622
Bolivia;Urban;1997;d9;15,977841
Bolivia;Urban;1997;ratio_10_1;30,355899
Brazil;New PNAD;1993;d1;0,81547558
Brazil;New PNAD;1993;d10;48,208866
Brazil;New PNAD;1993;d2;1,709946
Brazil;New PNAD;1993;d3;2,5063086
Brazil;New PNAD;1993;d4;3,3729625
Brazil;New PNAD;1993;d5;4,3947196
Brazil;New PNAD;1993;d6;5,6984868
Brazil;New PNAD;1993;d7;7,3761406
Brazil;New PNAD;1993;d8;10,113603
Brazil;New PNAD;1993;d9;15,780005
Brazil;New PNAD;1993;ratio_10_1;59,118118
Brazil;New PNAD;1995;d1;0,89952159
Brazil;New PNAD;1995;d10;47,259422
Brazil;New PNAD;1995;d2;1,7376857
Brazil;New PNAD;1995;d3;2,5090191
Brazil;New PNAD;1995;d4;3,3797209
Brazil;New PNAD;1995;d5;4,4243965
Brazil;New PNAD;1995;d6;5,6704893
Brazil;New PNAD;1995;d7;7,4776711
Brazil;New PNAD;1995;d8;10,375432
Brazil;New PNAD;1995;d9;16,249561
Brazil;New PNAD;1995;ratio_10_1;52,535788
Brazil;New PNAD;1996;d1;0,84324169
Brazil;New PNAD;1996;d10;46,947472
Brazil;New PNAD;1996;d2;1,6692678
Brazil;New PNAD;1996;d3;2,4500937
Brazil;New PNAD;1996;d4;3,3442585
Brazil;New PNAD;1996;d5;4,404058
Brazil;New PNAD;1996;d6;5,6804676
Brazil;New PNAD;1996;d7;7,5793543
Brazil;New PNAD;1996;d8;10,576926
Brazil;New PNAD;1996;d9;16,456894
Brazil;New PNAD;1996;ratio_10_1;55,675625
Brazil;New PNAD;1997;d1;0,8439039
Brazil;New PNAD;1997;d10;47,05164
Brazil;New PNAD;1997;d2;1,6844146
Brazil;New PNAD;1997;d3;2,4546161
Brazil;New PNAD;1997;d4;3,3337398
Brazil;New PNAD;1997;d5;4,4089565
Brazil;New PNAD;1997;d6;5,6875763
Brazil;New PNAD;1997;d7;7,5830331
Brazil;New PNAD;1997;d8;10,554266
Brazil;New PNAD;1997;d9;16,361849
Brazil;New PNAD;1997;ratio_10_1;55,754534
Brazil;New PNAD;1998;d1;0,90744579
Brazil;New PNAD;1998;d10;47,302048
Brazil;New PNAD;1998;d2;1,7363563
Brazil;New PNAD;1998;d3;2,5182536
Brazil;New PNAD;1998;d4;3,3873439
Brazil;New PNAD;1998;d5;4,4211726
Brazil;New PNAD;1998;d6;5,6633849
Brazil;New PNAD;1998;d7;7,5148926
Brazil;New PNAD;1998;d8;10,372557
Brazil;New PNAD;1998;d9;16,176544
Brazil;New PNAD;1998;ratio_10_1;52,122186
Brazil;New PNAD;1999;d1;0,93413389
Brazil;New PNAD;1999;d10;46,673523
Brazil;New PNAD;1999;d2;1,7844414
Brazil;New PNAD;1999;d3;2,5751662
Brazil;New PNAD;1999;d4;3,4560821
Brazil;New PNAD;1999;d5;4,5271754
Brazil;New PNAD;1999;d6;5,7563272
Brazil;New PNAD;1999;d7;7,5479064
Brazil;New PNAD;1999;d8;10,437332
Brazil;New PNAD;1999;d9;16,251408
Brazil;New PNAD;1999;ratio_10_1;49,964807
Brazil;New PNAD;2001;d1;0,80806816
Brazil;New PNAD;2001;d10;46,046387
Brazil;New PNAD;2001;d2;1,7085985
Brazil;New PNAD;2001;d3;2,5410302
Brazil;New PNAD;2001;d4;3,4757805
Brazil;New PNAD;2001;d5;4,5724587
Brazil;New PNAD;2001;d6;5,9640837
Brazil;New PNAD;2001;d7;7,7847519
Brazil;New PNAD;2001;d8;10,675213
Brazil;New PNAD;2001;d9;16,423628
Brazil;New PNAD;2001;ratio_10_1;56,981441
Brazil;New PNAD;2002;d1;0,88668591
Brazil;New PNAD;2002;d10;46,088203
Brazil;New PNAD;2002;d2;1,7846581
Brazil;New PNAD;2002;d3;2,5883479
Brazil;New PNAD;2002;d4;3,4974864
Brazil;New PNAD;2002;d5;4,5896425
Brazil;New PNAD;2002;d6;5,9542732
Brazil;New PNAD;2002;d7;7,7475386
Brazil;New PNAD;2002;d8;10,596279
Brazil;New PNAD;2002;d9;16,266886
Brazil;New PNAD;2002;ratio_10_1;51,977232
Brazil;New PNAD;2003;d1;0,87390733
Brazil;New PNAD;2003;d10;45,366253
Brazil;New PNAD;2003;d2;1,8064278
Brazil;New PNAD;2003;d3;2,6363549
Brazil;New PNAD;2003;d4;3,5747623
Brazil;New PNAD;2003;d5;4,6665125
Brazil;New PNAD;2003;d6;6,0746946
Brazil;New PNAD;2003;d7;7,9101577
Brazil;New PNAD;2003;d8;10,746695
Brazil;New PNAD;2003;d9;16,344236
Brazil;New PNAD;2003;ratio_10_1;51,91052
Brazil;New PNAD;2004;d1;0,95947987
Brazil;New PNAD;2004;d10;44,35392
Brazil;New PNAD;2004;d2;1,9418136
Brazil;New PNAD;2004;d3;2,7843819
Brazil;New PNAD;2004;d4;3,721045
Brazil;New PNAD;2004;d5;4,8186941
Brazil;New PNAD;2004;d6;6,2137847
Brazil;New PNAD;2004;d7;8,0264702
Brazil;New PNAD;2004;d8;10,808952
Brazil;New PNAD;2004;d9;16,304478
Brazil;New PNAD;2004;ratio_10_1;46,228833
Brazil;PNAD;1981;d1;1,023903
Brazil;PNAD;1981;d10;45,586739
Brazil;PNAD;1981;d2;1,9021509
Brazil;PNAD;1981;d3;2,6822581
Brazil;PNAD;1981;d4;3,5645595
Brazil;PNAD;1981;d5;4,6018586
Brazil;PNAD;1981;d6;5,9012036
Brazil;PNAD;1981;d7;7,7359324
Brazil;PNAD;1981;d8;10,639524
Brazil;PNAD;1981;d9;16,361874
Brazil;PNAD;1981;ratio_10_1;44,520953
Brazil;PNAD;1982;d1;1,0048994
Brazil;PNAD;1982;d10;45,876575
Brazil;PNAD;1982;d2;1,8365775
Brazil;PNAD;1982;d3;2,5979917
Brazil;PNAD;1982;d4;3,4848516
Brazil;PNAD;1982;d5;4,5173192
Brazil;PNAD;1982;d6;5,8408237
Brazil;PNAD;1982;d7;7,6913295
Brazil;PNAD;1982;d8;10,622712
Brazil;PNAD;1982;d9;16,457644
Brazil;PNAD;1982;ratio_10_1;45,652337
Brazil;PNAD;1983;d1;1,0341698
Brazil;PNAD;1983;d10;46,461048
Brazil;PNAD;1983;d2;1,8375973
Brazil;PNAD;1983;d3;2,5599787
Brazil;PNAD;1983;d4;3,3981087
Brazil;PNAD;1983;d5;4,3883023
Brazil;PNAD;1983;d6;5,6757336
Brazil;PNAD;1983;d7;7,5520368
Brazil;PNAD;1983;d8;10,530115
Brazil;PNAD;1983;d9;16,562908
Brazil;PNAD;1983;ratio_10_1;44,925861
Brazil;PNAD;1984;d1;1,0651386
Brazil;PNAD;1984;d10;46,241138
Brazil;PNAD;1984;d2;1,9121493
Brazil;PNAD;1984;d3;2,6368682
Brazil;PNAD;1984;d4;3,4853833
Brazil;PNAD;1984;d5;4,4661007
Brazil;PNAD;1984;d6;5,7746849
Brazil;PNAD;1984;d7;7,607584
Brazil;PNAD;1984;d8;10,491539
Brazil;PNAD;1984;d9;16,319416
Brazil;PNAD;1984;ratio_10_1;43,411209
Brazil;PNAD;1985;d1;1,0863642
Brazil;PNAD;1985;d10;42,300533
Brazil;PNAD;1985;d2;1,9949356
Brazil;PNAD;1985;d3;2,7955794
Brazil;PNAD;1985;d4;3,7328455
Brazil;PNAD;1985;d5;4,7992001
Brazil;PNAD;1985;d6;6,2639399
Brazil;PNAD;1985;d7;8,2714138
Brazil;PNAD;1985;d8;11,363523
Brazil;PNAD;1985;d9;17,387615
Brazil;PNAD;1985;ratio_10_1;38,93621
Brazil;PNAD;1986;d1;1,0054927
Brazil;PNAD;1986;d10;46,282005
Brazil;PNAD;1986;d2;1,8459398
Brazil;PNAD;1986;d3;2,6336832
Brazil;PNAD;1986;d4;3,475976
Brazil;PNAD;1986;d5;4,5138674
Brazil;PNAD;1986;d6;5,8386416
Brazil;PNAD;1986;d7;7,688169
Brazil;PNAD;1986;d8;10,47097
Brazil;PNAD;1986;d9;16,194456
Brazil;PNAD;1986;ratio_10_1;46,029612
Brazil;PNAD;1987;d1;0,88608015
Brazil;PNAD;1987;d10;47,053352
Brazil;PNAD;1987;d2;1,6950072
Brazil;PNAD;1987;d3;2,4620125
Brazil;PNAD;1987;d4;3,3193796
Brazil;PNAD;1987;d5;4,3816037
Brazil;PNAD;1987;d6;5,7270031
Brazil;PNAD;1987;d7;7,6125269
Brazil;PNAD;1987;d8;10,500527
Brazil;PNAD;1987;d9;16,303558
Brazil;PNAD;1987;ratio_10_1;53,10268
Brazil;PNAD;1988;d1;0,77518052
Brazil;PNAD;1988;d10;48,907948
Brazil;PNAD;1988;d2;1,5607587
Brazil;PNAD;1988;d3;2,2888067
Brazil;PNAD;1988;d4;3,1235917
Brazil;PNAD;1988;d5;4,1371751
Brazil;PNAD;1988;d6;5,4600043
Brazil;PNAD;1988;d7;7,290575
Brazil;PNAD;1988;d8;10,209052
Brazil;PNAD;1988;d9;16,246912
Brazil;PNAD;1988;ratio_10_1;63,088264
Brazil;PNAD;1989;d1;0,73765117
Brazil;PNAD;1989;d10;50,400875
Brazil;PNAD;1989;d2;1,4509757
Brazil;PNAD;1989;d3;2,1370707
Brazil;PNAD;1989;d4;2,9044054
Brazil;PNAD;1989;d5;3,8483951
Brazil;PNAD;1989;d6;5,1187739
Brazil;PNAD;1989;d7;6,9284201
Brazil;PNAD;1989;d8;9,9085102
Brazil;PNAD;1989;d9;16,123634
Brazil;PNAD;1989;ratio_10_1;68,327091
Brazil;PNAD;1990;d1;0,84160739
Brazil;PNAD;1990;d10;47,780449
Brazil;PNAD;1990;d2;1,6035595
Brazil;PNAD;1990;d3;2,3464878
Brazil;PNAD;1990;d4;3,1671579
Brazil;PNAD;1990;d5;4,2120671
Brazil;PNAD;1990;d6;5,5369821
Brazil;PNAD;1990;d7;7,4418297
Brazil;PNAD;1990;d8;10,434099
Brazil;PNAD;1990;d9;16,507431
Brazil;PNAD;1990;ratio_10_1;56,775246
Brazil;PNADC;2012;d1;1,1315869
Brazil;PNADC;2012;d10;42,34166
Brazil;PNADC;2012;d2;2,2682462
Brazil;PNADC;2012;d3;3,1930144
Brazil;PNADC;2012;d4;4,1821909
Brazil;PNADC;2012;d5;5,3198547
Brazil;PNADC;2012;d6;6,6737099
Brazil;PNADC;2012;d7;8,3681765
Brazil;PNADC;2012;d8;10,845428
Brazil;PNADC;2012;d9;15,676135
Brazil;PNADC;2012;ratio_10_1;37,41576
Brazil;PNADC;2013;d1;1,1976482
Brazil;PNADC;2013;d10;41,704281
Brazil;PNADC;2013;d2;2,3206465
Brazil;PNADC;2013;d3;3,272233
Brazil;PNADC;2013;d4;4,2756643
Brazil;PNADC;2013;d5;5,4094748
Brazil;PNADC;2013;d6;6,7605066
Brazil;PNADC;2013;d7;8,4237595
Brazil;PNADC;2013;d8;10,897213
Brazil;PNADC;2013;d9;15,738574
Brazil;PNADC;2013;ratio_10_1;34,820479
Brazil;PNADC;2014;d1;1,2521049
Brazil;PNADC;2014;d10;41,010601
Brazil;PNADC;2014;d2;2,4015601
Brazil;PNADC;2014;d3;3,3403323
Brazil;PNADC;2014;d4;4,3488293
Brazil;PNADC;2014;d5;5,4844055
Brazil;PNADC;2014;d6;6,7916465
Brazil;PNADC;2014;d7;8,4948053
Brazil;PNADC;2014;d8;11,005403
Brazil;PNADC;2014;d9;15,870313
Brazil;PNADC;2014;ratio_10_1;32,75159
Brazil;PNADC;2015;d1;1,2169219
Brazil;PNADC;2015;d10;40,804577
Brazil;PNADC;2015;d2;2,3915927
Brazil;PNADC;2015;d3;3,3486431
Brazil;PNADC;2015;d4;4,3809333
Brazil;PNADC;2015;d5;5,5258317
Brazil;PNADC;2015;d6;6,8670831
Brazil;PNADC;2015;d7;8,5578175
Brazil;PNADC;2015;d8;11,030678
Brazil;PNADC;2015;d9;15,872071
Brazil;PNADC;2015;ratio_10_1;33,528574
Brazil;PNADC;2016;d1;1,08803
Brazil;PNADC;2016;d10;41,983372
Brazil;PNADC;2016;d2;2,2321122
Brazil;PNADC;2016;d3;3,1866333
Brazil;PNADC;2016;d4;4,2102718
Brazil;PNADC;2016;d5;5,3345852
Brazil;PNADC;2016;d6;6,7195959
Brazil;PNADC;2016;d7;8,4036798
Brazil;PNADC;2016;d8;10,888903
Brazil;PNADC;2016;d9;15,952816
